Image,Angry,Disgust,Fear,Happy,Sad,Surprise,Neutral
20230620135151101464_segment_5_frame_4.jpg,0.003919839859008789,0.00011835495388368145,0.00012629038246814162,0.0022710103075951338,0.61151522397995,0.0011732768034562469,0.3808760344982147
20230620135151101464_segment_5_frame_5.jpg,0.006241848226636648,0.00021297145576681942,0.00010775477130664513,0.002450138796120882,0.8861612677574158,0.001884467783384025,0.10294155031442642
20230620135151101464_segment_1_frame_4.jpg,0.0009403416188433766,3.2030282454798e-05,0.0002381588565185666,0.0009370503830723464,0.29319140315055847,0.00034768166369758546,0.7043132781982422
20230620135151101464_segment_3_frame_1.jpg,0.001540392986498773,0.00012467929627746344,0.009736108593642712,0.0018297932110726833,0.06970822066068649,0.003674086881801486,0.9133867621421814
20230620135151101464_segment_2_frame_4.jpg,0.0008082015556283295,0.00010328525968361646,0.007558630313724279,0.0029630353674292564,0.6397081613540649,0.001435335841961205,0.34742337465286255
20230620135151101464_segment_5_frame_1.jpg,0.0012761882971972227,0.00034122553188353777,0.0018325441051274538,0.020804384723305702,0.349282443523407,0.018518155440688133,0.6079451441764832
20230620135151101464_segment_4_frame_5.jpg,0.0002662739425431937,0.0002753117587417364,0.001969709526747465,0.89470374584198,0.0734909400343895,0.0008908921736292541,0.02840302512049675
20230620135151101464_segment_2_frame_2.jpg,0.0005035893409512937,7.192861812654883e-05,0.0032388183753937483,0.0016894646687433124,0.8555399775505066,0.0003967098891735077,0.1385595053434372
20230620135151101464_segment_1_frame_1.jpg,0.0011528409086167812,2.695612420211546e-05,0.0001527691347291693,0.0008096823585219681,0.1821279078722,0.0003002397425007075,0.8154295682907104
20230619153343475209_segment_1_frame_3.jpg,0.000659314333461225,6.0484602727228776e-05,0.0010086341062560678,0.0009290120797231793,0.0865061804652214,0.004455393645912409,0.9063810110092163
20230620135151101464_segment_5_frame_2.jpg,0.00294898496940732,0.0001067901830538176,0.0002695860166568309,0.0018541633617132902,0.6911667585372925,0.0009337578085251153,0.30271995067596436
20230620135151101464_segment_1_frame_5.jpg,0.0009258233476430178,3.638022826635279e-05,0.00016856283764354885,0.0010951666627079248,0.3664139211177826,0.000417777948314324,0.6309423446655273
20230617142705_segment_1_frame_4.jpg,0.00011745763185899705,5.975953899906017e-05,0.0019334275275468826,0.9893566966056824,0.00045059487456455827,0.0015454120002686977,0.006536591798067093
20230619153343475209_segment_1_frame_2.jpg,0.0005702440394088626,3.936267239623703e-05,0.0005235421122051775,0.0006675887852907181,0.014258602634072304,0.007192309480160475,0.9767483472824097
20230620135151101464_segment_5_frame_3.jpg,0.0012083208421245217,8.451418398180977e-05,0.00028177443891763687,0.001762536820024252,0.7354873418807983,0.0010992850875481963,0.26007628440856934
20230617142705_segment_1_frame_3.jpg,0.00011320348858134821,5.114221494295634e-05,0.0013911790447309613,0.9852958917617798,0.0004130094312131405,0.0010088201379403472,0.01172690186649561
20230620135151101464_segment_2_frame_1.jpg,0.0010703543666750193,0.0001448489783797413,0.002484543714672327,0.003923616837710142,0.7636092901229858,0.0007123898831196129,0.2280549556016922
20230620135151101464_segment_2_frame_3.jpg,0.0005234052077867091,4.8973073717206717e-05,0.00246216868981719,0.000751060841139406,0.8271086812019348,0.00036670902045443654,0.16873900592327118
20230619153934673692_segment_3_frame_2.jpg,0.0003014265967067331,1.2125789908168372e-05,0.004182067234069109,0.0002153286914108321,0.006876551546156406,0.0005141308647580445,0.9878984093666077
20230619154007359773_segment_2_frame_5.jpg,0.0033246714156121016,0.00029795325826853514,0.06453615427017212,0.00024431420024484396,0.9312506318092346,0.00010839578317245468,0.00023792838328517973
20230617163143_segment_4_frame_3.jpg,0.00011695925059029832,1.8475813021723297e-06,5.6942815717775375e-05,9.614513692213222e-05,0.004058775957673788,5.298940232023597e-05,0.9956163167953491
20230619154007359773_segment_3_frame_1.jpg,0.0014582000439986587,4.845028161071241e-05,0.0004024685767944902,0.09211521595716476,0.0013559156795963645,0.00021025942987762392,0.9044095277786255
20230617163143_segment_5_frame_3.jpg,0.0001225399028044194,1.0899995004365337e-06,3.622379881562665e-05,6.284983828663826e-05,0.0009747458389028907,4.106698543182574e-05,0.9987615346908569
20230617163143_segment_4_frame_1.jpg,0.0004215113876853138,7.0186333687161095e-06,0.00010857012239284813,0.0002625787747092545,0.028371453285217285,0.00010312694939784706,0.9707257151603699
20230617171534455578_segment_4_frame_5.jpg,6.585590745089576e-05,3.669910438475199e-05,0.0016902158968150616,0.00015902431914582849,0.9844127297401428,0.0006161992205306888,0.013019328936934471
20230619154007359773_segment_5_frame_2.jpg,0.002674293937161565,0.0001427151873940602,0.00025778901181183755,0.9948107004165649,0.0014657925348728895,0.00036796816857531667,0.0002807537966873497
20230619154007359773_segment_5_frame_1.jpg,0.0003576659073587507,7.066548278089613e-05,0.0003523583000060171,0.9955457448959351,0.003067153040319681,0.00022349163191393018,0.000382919650292024
20230617142639_segment_1_frame_3.jpg,0.00010896354069700465,1.0479266165930312e-05,0.0014566256431862712,0.0017948595341295004,0.002835329622030258,0.00031061642221175134,0.9934831261634827
20230617163143_segment_2_frame_4.jpg,0.00011840323713840917,5.7942556850321125e-06,0.0004981766105629504,0.00016801455058157444,0.005098266992717981,0.0004921673098579049,0.9936191439628601
20230617163143_segment_2_frame_1.jpg,0.00013377943832892925,4.075051037943922e-06,0.00038443694938905537,0.00015631185669917613,0.003110259072855115,0.0002321314241271466,0.9959789514541626
20230617142639_segment_1_frame_4.jpg,4.314295438234694e-05,3.270417892053956e-06,0.00025349389761686325,0.0006747136358171701,0.0008573956438340247,0.0002147604973288253,0.9979531764984131
20230619153934673692_segment_2_frame_1.jpg,0.00211701518855989,0.0001304244651691988,0.12524814903736115,0.0009052155655808747,0.06431463360786438,0.0053098867647349834,0.8019747138023376
20230617163143_segment_3_frame_4.jpg,6.307425064733252e-05,7.997396664904954e-07,6.734021008014679e-05,6.15596873103641e-05,0.00039697435568086803,5.57283747184556e-05,0.9993545413017273
20230617171534455578_segment_1_frame_3.jpg,7.065186218824238e-05,2.3323120331042446e-05,0.0011144063901156187,0.0002200476883444935,0.9827861785888672,0.00017290726827923208,0.015612544491887093
20230617163143_segment_1_frame_4.jpg,0.005643244832754135,2.8923239369760267e-05,0.0007263785810209811,0.000269079115241766,0.006864963565021753,0.0008158147684298456,0.9856516122817993
20230619153934673692_segment_3_frame_1.jpg,0.0013524211244657636,4.422002166393213e-05,0.004001302644610405,0.0005081843701191247,0.10229523479938507,0.0005963649018667638,0.8912022709846497
20230617163143_segment_2_frame_3.jpg,0.0006123297498561442,2.372622475377284e-05,0.0008200952433981001,0.0003590168198570609,0.029954886063933372,0.0008269739919342101,0.9674029350280762
20230617163143_segment_5_frame_4.jpg,5.145109389559366e-05,6.023445280334272e-07,4.812294719158672e-05,4.571038516587578e-05,0.0003340719558764249,4.729827196570113e-05,0.9994727969169617
20230617165532019720_segment_1_frame_5.jpg,0.00012345098366495222,1.2226426406414248e-05,0.00015716876077931374,0.011047795414924622,0.0016225801082327962,0.00014344962255563587,0.9868932962417603
20230619153934673692_segment_2_frame_4.jpg,0.001680632121860981,0.00013564580876845866,0.4406435787677765,0.0013180039823055267,0.05059921741485596,0.0037682808469980955,0.501854658126831
20230619154007359773_segment_3_frame_3.jpg,0.0005422107642516494,2.0175048121018335e-05,0.00031815431430004537,0.026217538863420486,0.0014703992055729032,0.0001257896947208792,0.9713057279586792
20230617165532019720_segment_1_frame_3.jpg,0.000325316796079278,5.25779505551327e-05,0.00040755022200755775,0.08562537282705307,0.005446264985948801,0.00035803590435534716,0.9077849388122559
20230619153934673692_segment_1_frame_5.jpg,0.0020502398256212473,2.8126481993240304e-05,0.002726647537201643,0.00018430226191412657,0.022839311510324478,0.0005774540477432311,0.9715939164161682
20230617142657_segment_1_frame_4.jpg,0.0006266167038120329,0.0005421080277301371,0.1543699949979782,0.0488736666738987,0.5299318432807922,0.003726612776517868,0.26192912459373474
20230617163143_segment_2_frame_2.jpg,0.0007249320624396205,1.3986848898639437e-05,0.0003405082388781011,0.000220881134737283,0.01872398518025875,0.0003606277168728411,0.9796150326728821
20230619154007359773_segment_2_frame_3.jpg,0.000207126431632787,5.865582716069184e-05,0.010332700796425343,7.77861278038472e-05,0.9886639714241028,4.404054561746307e-05,0.0006157330935820937
20230619153934673692_segment_3_frame_3.jpg,0.00030714183230884373,1.2209506166982464e-05,0.004903871566057205,0.00022578962671104819,0.009027654305100441,0.0004130910965614021,0.9851102828979492
20230619153934673692_segment_2_frame_2.jpg,0.0016910895938053727,0.00012653120211325586,0.10578726977109909,0.0008732292335480452,0.059515129774808884,0.006168288178741932,0.8258385062217712
20230619153934673692_segment_2_frame_5.jpg,0.0005263503990136087,4.515649925451726e-05,0.11462809890508652,0.0006079688319005072,0.024085495620965958,0.001690212287940085,0.858416736125946
20230619154007359773_segment_4_frame_4.jpg,0.0002885693684220314,2.5950794224627316e-05,0.0001781378232408315,0.05372757464647293,0.0020809369161725044,0.00018019262643065304,0.9435186386108398
20230617163143_segment_3_frame_1.jpg,0.0005285040242597461,1.237483047589194e-05,0.0003695098857861012,0.00037469115341082215,0.03716783598065376,0.0002428755979053676,0.961304247379303
20230617165704909533_segment_1_frame_5.jpg,0.22433803975582123,0.009330032393336296,0.018049998208880424,0.03560272976756096,0.6893793344497681,0.0022420294117182493,0.02105770632624626
20230617163143_segment_1_frame_5.jpg,0.0013883841456845403,1.1310910849715583e-05,0.0003948420926462859,0.00017232370737474412,0.0048554944805800915,0.00042107232729904354,0.9927565455436707
20230619153934673692_segment_2_frame_3.jpg,0.0006824483280070126,5.8710076700663194e-05,0.004901055246591568,0.0005265225190669298,0.6882631778717041,0.0005298462347127497,0.3050382733345032
20230617163143_segment_1_frame_2.jpg,0.005531646776944399,2.4297323761857115e-05,0.0011466413270682096,0.00025683571584522724,0.0008776098256930709,0.0026941217947751284,0.9894688129425049
20230617165532019720_segment_1_frame_1.jpg,0.00019134461763314903,1.6633055565762334e-05,0.00024205372028518468,0.00944052916020155,0.0035007328260689974,0.0001561116660013795,0.9864525198936462
20230619153934673692_segment_3_frame_4.jpg,0.00026805122615769506,1.2698443242697977e-05,0.006355022080242634,0.00019020990293938667,0.005451512988656759,0.0008426691638305783,0.986879825592041
20230617165532019720_segment_1_frame_4.jpg,0.0002442564582452178,4.065489338245243e-05,0.00038867813418619335,0.055327728390693665,0.005384710151702166,0.00028301621205173433,0.938330888748169
20230619153934673692_segment_1_frame_3.jpg,0.0007501714862883091,2.0367315300973132e-05,0.003753228113055229,0.0002534749801270664,0.036533281207084656,0.00026265086489729583,0.958426833152771
20230617142639_segment_1_frame_5.jpg,6.36445838608779e-05,2.654835725479643e-06,0.00040431914385408163,0.00022045118384994566,0.0017370397690683603,0.00013035030860919505,0.9974415302276611
20230617142649_segment_1_frame_1.jpg,0.006024856120347977,0.00014262947661336511,0.000726663856767118,0.004801368340849876,0.6153648495674133,0.0003046615165658295,0.37263497710227966
20230617171534455578_segment_1_frame_5.jpg,0.00015120487660169601,3.925160854123533e-05,0.0020965139847248793,0.0005432257312349975,0.8922680616378784,0.0005377681227400899,0.10436394065618515
20230619154007359773_segment_4_frame_3.jpg,0.000535733241122216,6.364331784425303e-05,0.0006126997759565711,0.050253767520189285,0.02035270258784294,0.0003396235406398773,0.92784184217453
20230619154007359773_segment_2_frame_4.jpg,0.00014440402446780354,2.2481153791886754e-05,0.0008224793709814548,3.136964369332418e-05,0.9986190795898438,2.403394137218129e-05,0.0003362261923030019
20230619154007359773_segment_5_frame_5.jpg,0.00028036083676852286,3.3449858165113255e-05,6.937326543265954e-05,0.9992142915725708,0.00024584593484178185,8.974322554422542e-05,6.691525049973279e-05
20230619153934673692_segment_1_frame_1.jpg,0.0003124955401290208,1.0596256288408767e-05,0.0009265433764085174,0.0003187243128195405,0.027396265417337418,0.00014096457744017243,0.9708943963050842
20230617163143_segment_5_frame_2.jpg,0.00013681557902600616,1.6072534663180704e-06,4.921674553770572e-05,8.276881271740422e-05,0.00190616340842098,5.3860647312831134e-05,0.9977695941925049
20230619154007359773_segment_4_frame_5.jpg,0.00045967375626787543,3.143277717754245e-05,0.00034213782055303454,0.021324822679162025,0.00714042829349637,0.00021667653345502913,0.9704848527908325
20230617163143_segment_2_frame_5.jpg,0.00010230824409518391,6.932917585800169e-06,0.0007129674195311964,0.00018697728228289634,0.006311675533652306,0.0008105112938210368,0.9918686151504517
20230617163143_segment_4_frame_4.jpg,9.860240970738232e-05,1.6381056866521249e-06,7.831315451767296e-05,8.631280797999352e-05,0.0029403658118098974,5.485627843881957e-05,0.99673992395401
20230617142649_segment_1_frame_5.jpg,0.0012912133242934942,1.7640613805269822e-05,0.00015459349378943443,0.0019614361226558685,0.014213408343493938,9.7178592113778e-05,0.982264518737793
20230619154007359773_segment_4_frame_2.jpg,0.0004223221039865166,3.352776911924593e-05,0.00016777351265773177,0.10244465619325638,0.0018708030693233013,0.00022265840379986912,0.8948382139205933
20230617142649_segment_1_frame_4.jpg,0.0020893001928925514,3.175096935592592e-05,0.00027220285846851766,0.0021447627805173397,0.046037707477808,0.0001384864008286968,0.9492858052253723
20230617142657_segment_1_frame_5.jpg,0.0003557928139343858,0.00011812159209512174,0.00634491303935647,0.0256919227540493,0.08262592554092407,0.0010554622858762741,0.883807897567749
20230617142639_segment_1_frame_1.jpg,0.002889595925807953,0.0002879383391700685,4.3753392674261704e-05,0.9958678483963013,0.00026782017084769905,0.000310694013023749,0.00033243937650695443
20230617163143_segment_5_frame_1.jpg,5.507990135811269e-05,6.514218853226339e-07,4.109923975192942e-05,4.920600986224599e-05,0.00047783064655959606,4.168714440311305e-05,0.9993343949317932
20230617163143_segment_5_frame_5.jpg,3.6799621739191934e-05,5.496546009453596e-07,4.625546353054233e-05,4.6436412958428264e-05,0.00036063441075384617,4.8072575737023726e-05,0.9994612336158752
20230617165532019720_segment_1_frame_2.jpg,0.00025868526427075267,3.135399674647488e-05,0.0003273526963312179,0.041879843920469284,0.0026564747095108032,0.00023289948876481503,0.9546133875846863
20230619154007359773_segment_4_frame_1.jpg,0.0009412207291461527,8.178083226084709e-05,0.0003294842317700386,0.2663995027542114,0.005065402016043663,0.0003759241371881217,0.7268067002296448
20230619153934673692_segment_1_frame_4.jpg,0.001315107336267829,3.377413668204099e-05,0.002694062888622284,0.0002716652234084904,0.1336861252784729,0.0003371542552486062,0.8616620898246765
20230619153934673692_segment_1_frame_2.jpg,0.0014278910821303725,2.1167996237636544e-05,0.00169602339155972,0.0002360273210797459,0.021883800625801086,0.00024171742552425712,0.9744934439659119
20230617171534455578_segment_1_frame_2.jpg,7.254974480019882e-05,2.2292670109891333e-05,0.0011052998015657067,0.0002067361056106165,0.9792923927307129,0.0001746636553434655,0.019126079976558685
20230619154007359773_segment_3_frame_2.jpg,0.0007954332395456731,3.23122731060721e-05,0.0002743781078606844,0.06812835484743118,0.0011506094597280025,0.00017265332280658185,0.9294463396072388
20230617163143_segment_3_frame_2.jpg,0.00047906808322295547,1.2145502296334598e-05,0.000435355759691447,0.0003365070151630789,0.05649564415216446,0.00019561585213523358,0.9420456886291504
20230617163143_segment_1_frame_3.jpg,0.000815939565654844,8.150929716066457e-06,0.0005494843353517354,0.00013655492512043566,0.0006350981420837343,0.0014417628990486264,0.9964130520820618
20230617142657_segment_1_frame_3.jpg,0.00043998120236210525,0.000344396336004138,0.024840882048010826,0.050834786146879196,0.583899974822998,0.002591870492324233,0.337048202753067
20230617165704909533_segment_1_frame_4.jpg,0.18074999749660492,0.0028302494902163744,0.0012945289490744472,0.6153565049171448,0.17057479918003082,0.0013846346409991384,0.027809320017695427
20230619154007359773_segment_3_frame_4.jpg,0.0011465660063549876,3.6801095120608807e-05,0.0002906851877924055,0.027101483196020126,0.006867109332233667,0.00013821675383951515,0.9644191265106201
20230617142649_segment_1_frame_3.jpg,0.0020917460788041353,2.951207716250792e-05,0.00021413512877188623,0.0023460674565285444,0.03648621216416359,0.00012630973651539534,0.9587060809135437
20230617163143_segment_3_frame_3.jpg,0.00026984611758962274,9.457294254389126e-06,0.0004972345195710659,0.0004004411166533828,0.026310836896300316,0.00020028454309795052,0.9723118543624878
20230619154007359773_segment_3_frame_5.jpg,0.014094089157879353,0.000362907478120178,0.002500257920473814,0.29972273111343384,0.02956017665565014,0.0006661230581812561,0.653093695640564
20230617171534455578_segment_1_frame_4.jpg,0.00012037561100441962,2.96264624921605e-05,0.001348365331068635,0.00032628123881295323,0.9556848406791687,0.0002606739872135222,0.04222985357046127
20230619154007359773_segment_5_frame_3.jpg,0.0036680346820503473,0.00023238518042489886,0.0003931082028429955,0.9896236062049866,0.005015060305595398,0.0005184428300708532,0.0005494055803865194
20230619153934673692_segment_3_frame_5.jpg,0.0009681966621428728,5.607996354228817e-05,0.014543983153998852,0.0005540589918382466,0.12844756245613098,0.0008654286502860487,0.8545647263526917
20230617142657_segment_1_frame_1.jpg,0.002085345098748803,0.0004987603751942515,0.03246781975030899,0.024268563836812973,0.60032719373703,0.002411381807178259,0.33794108033180237
20230617171534455578_segment_1_frame_1.jpg,0.0001355057320324704,4.1500970837660134e-05,0.003201635554432869,0.0004726699844468385,0.9200924634933472,0.00048059195978567004,0.0755755752325058
20230617163143_segment_1_frame_1.jpg,0.002230191370472312,1.47233813549974e-05,0.0005006319843232632,0.00014978714170865715,0.0006889360956847668,0.0022730331402271986,0.9941427111625671
20230617163143_segment_4_frame_2.jpg,0.00011318184988340363,1.7550789834785974e-06,4.810994505533017e-05,9.782787674339488e-05,0.0037823347374796867,5.3301278967410326e-05,0.9959035515785217
20230617163143_segment_3_frame_5.jpg,2.955150011985097e-05,1.143911049439339e-06,0.00026166363386437297,6.461094744736329e-05,0.0003318155067972839,0.0003772870113607496,0.9989339709281921
20230617142649_segment_1_frame_2.jpg,0.0035540310200303793,0.00010107348498422652,0.0009068592917174101,0.006765160243958235,0.250858873128891,0.0002580556320026517,0.7375559210777283
20230617142657_segment_1_frame_2.jpg,0.0005379159701988101,0.0002125274040736258,0.01596812717616558,0.014886265620589256,0.40466922521591187,0.002093798015266657,0.5616321563720703
20230617142639_segment_1_frame_2.jpg,0.001960739493370056,0.00018850968626793474,1.720398176985327e-05,0.9971055388450623,0.00012913573300465941,0.00030897531541995704,0.00029000587528571486
20230617163143_segment_4_frame_5.jpg,0.00010158144141314551,2.2667709345114417e-06,7.634737266926095e-05,0.00011823175736935809,0.006557062268257141,6.983794446568936e-05,0.9930746555328369
20230617142705_segment_1_frame_2.jpg,0.00011940395052079111,4.5415512431645766e-05,0.0014896038919687271,0.9921979308128357,0.0002789090503938496,0.0008877009386196733,0.004981068894267082
20230617142705_segment_1_frame_5.jpg,8.531419007340446e-05,4.046899266541004e-05,0.0012999504106119275,0.993120551109314,0.00032372522400692105,0.0006813013460487127,0.004448737483471632
20230617142705_segment_1_frame_1.jpg,0.00011877658835146576,4.902740693069063e-05,0.0013291200157254934,0.986213207244873,0.00035808191751129925,0.0009316037758253515,0.011000104248523712
20230617142705_segment_1_frame_4.jpg,0.00011745763185899705,5.975953899906017e-05,0.0019334275275468826,0.9893566966056824,0.00045059487456455827,0.0015454120002686977,0.006536591798067093
20230617142705_segment_1_frame_3.jpg,0.00011320348858134821,5.114221494295634e-05,0.0013911790447309613,0.9852958917617798,0.0004130094312131405,0.0010088201379403472,0.01172690186649561
20230619154007359773_segment_2_frame_5.jpg,0.0033246714156121016,0.00029795325826853514,0.06453615427017212,0.00024431420024484396,0.9312506318092346,0.00010839578317245468,0.00023792838328517973
20230619154007359773_segment_3_frame_1.jpg,0.0014582000439986587,4.845028161071241e-05,0.0004024685767944902,0.09211521595716476,0.0013559156795963645,0.00021025942987762392,0.9044095277786255
20230619154007359773_segment_5_frame_2.jpg,0.002674293937161565,0.0001427151873940602,0.00025778901181183755,0.9948107004165649,0.0014657925348728895,0.00036796816857531667,0.0002807537966873497
20230619154007359773_segment_5_frame_1.jpg,0.0003576659073587507,7.066548278089613e-05,0.0003523583000060171,0.9955457448959351,0.003067153040319681,0.00022349163191393018,0.000382919650292024
20230619154007359773_segment_3_frame_3.jpg,0.0005422107642516494,2.0175048121018335e-05,0.00031815431430004537,0.026217538863420486,0.0014703992055729032,0.0001257896947208792,0.9713057279586792
20230619154007359773_segment_2_frame_3.jpg,0.000207126431632787,5.865582716069184e-05,0.010332700796425343,7.77861278038472e-05,0.9886639714241028,4.404054561746307e-05,0.0006157330935820937
20230619154007359773_segment_4_frame_4.jpg,0.0002885693684220314,2.5950794224627316e-05,0.0001781378232408315,0.05372757464647293,0.0020809369161725044,0.00018019262643065304,0.9435186386108398
20230619154007359773_segment_4_frame_3.jpg,0.000535733241122216,6.364331784425303e-05,0.0006126997759565711,0.050253767520189285,0.02035270258784294,0.0003396235406398773,0.92784184217453
20230619154007359773_segment_2_frame_4.jpg,0.00014440402446780354,2.2481153791886754e-05,0.0008224793709814548,3.136964369332418e-05,0.9986190795898438,2.403394137218129e-05,0.0003362261923030019
20230619154007359773_segment_5_frame_5.jpg,0.00028036083676852286,3.3449858165113255e-05,6.937326543265954e-05,0.9992142915725708,0.00024584593484178185,8.974322554422542e-05,6.691525049973279e-05
20230619154007359773_segment_4_frame_5.jpg,0.00045967375626787543,3.143277717754245e-05,0.00034213782055303454,0.021324822679162025,0.00714042829349637,0.00021667653345502913,0.9704848527908325
20230619154007359773_segment_4_frame_2.jpg,0.0004223221039865166,3.352776911924593e-05,0.00016777351265773177,0.10244465619325638,0.0018708030693233013,0.00022265840379986912,0.8948382139205933
20230619154007359773_segment_4_frame_1.jpg,0.0009412207291461527,8.178083226084709e-05,0.0003294842317700386,0.2663995027542114,0.005065402016043663,0.0003759241371881217,0.7268067002296448
20230619154007359773_segment_3_frame_2.jpg,0.0007954332395456731,3.23122731060721e-05,0.0002743781078606844,0.06812835484743118,0.0011506094597280025,0.00017265332280658185,0.9294463396072388
20230619154007359773_segment_3_frame_4.jpg,0.0011465660063549876,3.6801095120608807e-05,0.0002906851877924055,0.027101483196020126,0.006867109332233667,0.00013821675383951515,0.9644191265106201
20230619154007359773_segment_3_frame_5.jpg,0.014094089157879353,0.000362907478120178,0.002500257920473814,0.29972273111343384,0.02956017665565014,0.0006661230581812561,0.653093695640564
20230619154007359773_segment_5_frame_3.jpg,0.0036680346820503473,0.00023238518042489886,0.0003931082028429955,0.9896236062049866,0.005015060305595398,0.0005184428300708532,0.0005494055803865194
20230619154007359773_segment_5_frame_5(1).jpg,0.14561627805233002,0.14272622764110565,0.14396235346794128,0.142994686961174,0.14453671872615814,0.13953155279159546,0.14063222706317902
20230619154007359773_segment_5_frame_5.jpg,0.14561627805233002,0.14272622764110565,0.14396235346794128,0.142994686961174,0.14453671872615814,0.13953155279159546,0.14063222706317902
20230619154007359773_segment_4_frame_5(1).jpg,0.14561627805233002,0.14272622764110565,0.14396235346794128,0.142994686961174,0.14453671872615814,0.13953155279159546,0.14063222706317902
20230617142705_segment_1_frame_2.jpg,0.14561627805233002,0.14272622764110565,0.14396235346794128,0.142994686961174,0.14453671872615814,0.13953155279159546,0.14063222706317902
20230617142705_segment_1_frame_5.jpg,0.14561627805233002,0.14272622764110565,0.14396235346794128,0.142994686961174,0.14453671872615814,0.13953155279159546,0.14063222706317902
20230617142705_segment_1_frame_1.jpg,0.14561627805233002,0.14272622764110565,0.14396235346794128,0.142994686961174,0.14453671872615814,0.13953155279159546,0.14063222706317902
20230617142705_segment_1_frame_4.jpg,0.14561627805233002,0.14272622764110565,0.14396235346794128,0.142994686961174,0.14453671872615814,0.13953155279159546,0.14063222706317902
20230617142705_segment_1_frame_3.jpg,0.14561627805233002,0.14272622764110565,0.14396235346794128,0.142994686961174,0.14453671872615814,0.13953155279159546,0.14063222706317902
20230617142705_segment_1_frame_2.jpg,0.14121830463409424,0.14630208909511566,0.1439739167690277,0.14121709764003754,0.13619235157966614,0.14806564152240753,0.1430305391550064
20230617142705_segment_1_frame_5.jpg,0.14121830463409424,0.14630208909511566,0.1439739167690277,0.14121709764003754,0.13619235157966614,0.14806564152240753,0.1430305391550064
20230617142705_segment_1_frame_1.jpg,0.14121830463409424,0.14630208909511566,0.1439739167690277,0.14121709764003754,0.13619235157966614,0.14806564152240753,0.1430305391550064
20230617142705_segment_1_frame_4.jpg,0.14121830463409424,0.14630208909511566,0.1439739167690277,0.14121709764003754,0.13619235157966614,0.14806564152240753,0.1430305391550064
20230617142705_segment_1_frame_3.jpg,0.14121830463409424,0.14630208909511566,0.1439739167690277,0.14121709764003754,0.13619235157966614,0.14806564152240753,0.1430305391550064
20230617142705_segment_1_frame_2.jpg,0.14121830463409424,0.14630208909511566,0.1439739167690277,0.14121709764003754,0.13619235157966614,0.14806564152240753,0.1430305391550064
20230619154007359773_segment_3_frame_1.jpg,0.14121830463409424,0.14630208909511566,0.1439739167690277,0.14121709764003754,0.13619235157966614,0.14806564152240753,0.1430305391550064
20230617142705_segment_1_frame_5.jpg,0.14121830463409424,0.14630208909511566,0.1439739167690277,0.14121709764003754,0.13619235157966614,0.14806564152240753,0.1430305391550064
